date,day1,day2,day3,day4,day5,day6,day7,day8,day9,day10,night1,night2,night3,night4,night5,night6,night7,night8,night9,night10,weather1,weather2,weather3,weather4,weather5,weather6,weather7,weather8,weather9,weather10
2024-08-13,20,22,22,22,24,26,25,24,25,26,12,16,14,13,15,18,19,16,17,17,"Облачно, небольшой  дождь","Облачно, небольшой  дождь","Малооблачно, без осадков",Ясно,"Малооблачно, небольшой  дождь","Малооблачно, небольшой  дождь",Ясно,"Малооблачно, без осадков",Ясно,Ясно
2024-08-14,23,22,23,24,25,24,23,21,23,18,13,15,13,17,18,18,18,16,15,14,"Малооблачно,  дождь","Малооблачно, без осадков",Ясно,"Малооблачно, небольшой  дождь","Малооблачно, без осадков","Малооблачно, без осадков","Малооблачно, без осадков","Облачно, небольшой  дождь","Малооблачно, без осадков","Облачно,  дождь"
2024-08-15,21,24,26,26,26,23,27,25,20,20,11,14,17,18,18,19,18,20,17,13,"Малооблачно, без осадков",Ясно,"Малооблачно, небольшой  дождь","Малооблачно, небольшой  дождь","Малооблачно, без осадков","Облачно,  дождь","Малооблачно, небольшой  дождь","Малооблачно, небольшой  дождь","Облачно,  дождь","Малооблачно, без осадков"
2024-08-16,24,24,24,26,25,24,26,25,22,25,10,17,19,16,19,15,15,16,15,16,Ясно,"Малооблачно, небольшой  дождь","Облачно,  дождь","Малооблачно, без осадков","Малооблачно, небольшой  дождь",Ясно,"Малооблачно, небольшой  дождь","Малооблачно,  дождь, гроза","Малооблачно, небольшой  дождь",Ясно
2024-08-17,23,26,28,25,25,25,26,22,23,22,14,19,17,21,17,16,16,16,16,17,"Малооблачно, небольшой  дождь","Облачно, небольшой  дождь","Малооблачно, без осадков","Облачно, небольшой  дождь","Малооблачно, без осадков",Ясно,"Малооблачно, небольшой  дождь","Облачно, небольшой  дождь","Малооблачно, небольшой  дождь","Малооблачно, небольшой  дождь"
2024-08-18,27,28,24,24,22,21,21,21,22,21,18,18,20,16,15,16,15,14,15,15,"Облачно, небольшой  дождь","Малооблачно, без осадков","Пасмурно,  дождь","Малооблачно, без осадков","Пасмурно,  дождь","Облачно, небольшой  дождь","Облачно, небольшой  дождь","Малооблачно, без осадков","Облачно, небольшой  дождь","Облачно, небольшой  дождь"
2024-08-19,28,24,24,24,20,23,26,27,29,25,15,20,16,15,15,15,15,18,18,17,Ясно,"Пасмурно,  дождь","Малооблачно, без осадков","Малооблачно,  дождь","Малооблачно, небольшой  дождь","Малооблачно, без осадков",Ясно,Ясно,Ясно,"Малооблачно, небольшой  дождь"
2024-08-20,23,24,25,23,26,28,28,30,28,21,19,13,14,16,16,18,18,19,20,18,"Облачно,  дождь",Ясно,"Малооблачно, без осадков","Малооблачно, сильный  дождь","Облачно,  дождь","Малооблачно, без осадков",Ясно,"Малооблачно, небольшой  дождь","Пасмурно, небольшой  дождь","Облачно,  дождь, гроза"
2024-08-21,24,26,25,25,29,30,30,30,23,20,13,15,16,17,17,18,19,20,19,15,Ясно,"Малооблачно, без осадков","Малооблачно,  дождь","Облачно, без осадков",Ясно,Ясно,Ясно,"Облачно, без осадков","Облачно, небольшой  дождь","Малооблачно, без осадков"
2024-08-22,26,26,23,27,29,30,25,26,24,21,13,17,15,18,19,20,19,17,16,15,"Малооблачно, без осадков","Малооблачно,  дождь","Малооблачно, небольшой  дождь",Ясно,Ясно,Ясно,"Малооблачно,  дождь",Ясно,"Малооблачно, без осадков","Малооблачно, без осадков"
2024-08-23,24,23,27,28,27,27,25,24,23,20,17,15,19,19,18,19,17,15,16,15,"Облачно,  дождь","Малооблачно, небольшой  дождь",Ясно,Ясно,Ясно,Ясно,Ясно,Ясно,"Малооблачно, небольшой  дождь","Малооблачно, без осадков"
2024-08-24,23,27,29,29,27,25,23,23,23,22,13,17,19,20,21,17,14,14,15,14,"Малооблачно, небольшой  дождь",Ясно,Ясно,"Малооблачно, без осадков","Малооблачно, без осадков","Малооблачно, без осадков",Ясно,Ясно,Ясно,Ясно
2024-08-25,27,29,30,29,25,25,25,26,19,18,14,18,19,21,17,15,14,15,16,12,"Малооблачно, без осадков",Ясно,Ясно,"Малооблачно, без осадков",Ясно,Ясно,Ясно,Ясно,"Малооблачно, небольшой  дождь","Облачно, небольшой  дождь"
2024-08-26,29,29,28,28,27,27,28,25,25,24,16,19,21,18,16,16,17,18,16,18,Ясно,Ясно,"Малооблачно, без осадков",Ясно,Ясно,Ясно,Ясно,"Малооблачно, сильный  дождь","Облачно, без осадков","Пасмурно, небольшой  дождь"
2024-08-27,29,27,27,26,28,26,26,27,28,23,18,21,15,15,16,19,19,17,18,18,"Малооблачно, без осадков","Малооблачно, без осадков",Ясно,Ясно,Ясно,"Облачно, небольшой  дождь","Облачно, небольшой  дождь","Малооблачно, без осадков","Облачно, без осадков","Пасмурно, без осадков"
2024-08-28,26,26,26,27,26,26,26,24,24,24,17,14,13,13,16,14,13,15,14,14,"Mazmākoņains, neliels lietus",Skaidrs,Skaidrs,Skaidrs,Skaidrs,Skaidrs,Skaidrs,Skaidrs,Skaidrs,"Mazmākoņains, neliels lietus"
2024-08-29,26,26,28,30,27,26,27,27,26,25,16,15,15,19,17,16,15,17,18,18,Ясно,Ясно,Ясно,"Малооблачно, без осадков","Малооблачно, без осадков",Ясно,Ясно,Ясно,"Малооблачно, небольшой  дождь",Ясно
2024-08-30,26,27,30,27,28,27,27,25,24,23,13,15,16,17,16,16,16,16,15,15,Ясно,Ясно,"Малооблачно, без осадков",Ясно,"Малооблачно, без осадков",Ясно,Ясно,Ясно,Ясно,"Малооблачно, без осадков"
2024-08-31,27,30,27,28,26,21,22,20,22,20,13,19,17,16,16,12,11,11,10,16,Ясно,"Малооблачно, без осадков",Ясно,Ясно,Ясно,"Малооблачно, без осадков","Малооблачно, без осадков",Ясно,"Малооблачно, без осадков","Пасмурно, небольшой  дождь"
2024-09-01,30,27,27,24,22,22,24,25,23,23,16,18,17,17,12,11,12,15,13,16,"Малооблачно, без осадков",Ясно,Ясно,"Малооблачно, без осадков",Ясно,Ясно,Ясно,Ясно,"Малооблачно, без осадков","Пасмурно, небольшой  дождь"
2024-09-02,27,27,23,21,23,23,25,26,25,25,14,14,17,10,10,10,11,14,14,16,Ясно,Ясно,"Малооблачно, без осадков",Ясно,Ясно,Ясно,Ясно,Ясно,"Малооблачно, без осадков","Облачно, небольшой  дождь"
2024-09-03,27,22,21,22,25,25,25,25,25,24,12,16,10,9,11,12,14,15,16,16,Ясно,Ясно,Ясно,Ясно,Ясно,Ясно,Ясно,"Малооблачно, небольшой  дождь","Малооблачно, без осадков","Малооблачно, без осадков"
2024-09-04,22,21,23,24,25,25,26,26,26,25,16,9,9,10,12,11,14,15,16,16,"Малооблачно, без осадков",Ясно,Ясно,Ясно,Ясно,Ясно,Ясно,Ясно,"Малооблачно, небольшой  дождь","Малооблачно, небольшой  дождь"
2024-09-05,21,23,25,25,26,26,26,27,27,26,9,13,12,14,15,16,17,18,18,16,Ясно,Ясно,Ясно,"Малооблачно, без осадков","Малооблачно, без осадков","Малооблачно, без осадков","Пасмурно, небольшой  дождь","Малооблачно, без осадков","Малооблачно, без осадков",Ясно
2024-09-06,23,25,25,26,24,24,24,26,24,23,9,11,11,14,15,16,16,16,15,13,Ясно,Ясно,Ясно,Ясно,"Малооблачно,  дождь","Облачно,  дождь","Пасмурно, небольшой  дождь","Малооблачно, без осадков",Ясно,Ясно
2024-09-07,24,26,27,27,24,27,28,26,25,24,10,13,14,16,16,16,17,16,14,13,Ясно,Ясно,Ясно,"Малооблачно, без осадков","Облачно, без осадков","Облачно, без осадков","Облачно, без осадков",Ясно,Ясно,Ясно
2024-09-08,26,27,27,25,25,26,27,26,24,23,11,14,15,17,17,17,18,16,14,15,Ясно,Ясно,"Малооблачно, без осадков","Малооблачно, без осадков","Облачно, без осадков","Облачно, небольшой  дождь","Облачно, без осадков",Ясно,Ясно,Ясно
2024-09-09,26,27,24,24,26,26,27,25,23,23,11,15,16,16,17,16,15,14,15,15,Ясно,Ясно,"Малооблачно, без осадков","Малооблачно, без осадков","Малооблачно, без осадков","Малооблачно, без осадков",Ясно,Ясно,"Малооблачно, без осадков","Облачно, без осадков"
2024-09-10,27,26,21,27,26,27,25,24,24,24,13,16,17,18,15,14,13,15,13,12,Ясно,Ясно,"Пасмурно, небольшой  дождь","Облачно, без осадков",Ясно,Ясно,"Малооблачно, без осадков","Пасмурно, без осадков",Ясно,"Малооблачно, без осадков"
2024-09-11,26,24,27,25,26,26,25,24,21,22,17,19,19,16,16,16,16,17,15,12,"Малооблачно, небольшой  дождь","Облачно, небольшой  дождь","Облачно, без осадков",Ясно,"Малооблачно, без осадков",Ясно,Ясно,"Облачно, без осадков","Облачно, без осадков","Малооблачно, без осадков"
2024-09-12,25,27,25,27,25,25,25,22,20,22,17,20,16,16,15,13,15,16,12,13,"Облачно, небольшой  дождь","Малооблачно, без осадков",Ясно,Ясно,Ясно,Ясно,Ясно,"Малооблачно, без осадков",Ясно,Ясно
2024-09-13,27,25,26,25,25,24,19,17,20,18,19,16,16,17,16,16,15,10,12,13,"Малооблачно, без осадков","Малооблачно, без осадков",Ясно,Ясно,Ясно,Ясно,"Малооблачно, небольшой  дождь","Облачно, без осадков","Пасмурно, небольшой  дождь","Облачно, без осадков"
2024-09-14,25,26,25,25,24,22,22,20,17,15,14,16,16,16,16,17,15,14,10,12,Ясно,Ясно,Ясно,Ясно,Ясно,"Малооблачно, без осадков",Ясно,Ясно,"Малооблачно, без осадков","Пасмурно,  дождь"
2024-09-15,27,25,25,24,23,21,21,18,15,18,11,16,16,17,16,15,14,12,11,8,Ясно,Ясно,Ясно,Ясно,Ясно,Ясно,Ясно,"Малооблачно, небольшой  дождь","Пасмурно, небольшой  дождь","Малооблачно, без осадков"
2024-09-16,25,25,25,22,21,20,18,18,21,22,9,15,15,16,12,13,11,9,10,15,Ясно,Ясно,Ясно,"Малооблачно, без осадков",Ясно,Ясно,Ясно,Ясно,"Облачно, небольшой  дождь","Облачно, небольшой  дождь"
2024-09-17,25,25,22,21,21,16,16,17,18,16,11,11,13,11,14,11,6,7,12,10,Ясно,Ясно,"Малооблачно, без осадков",Ясно,"Малооблачно, без осадков","Облачно, без осадков",Ясно,"Малооблачно, без осадков","Пасмурно,  дождь","Пасмурно, небольшой  дождь"
2024-09-18,25,22,21,21,15,14,17,20,22,22,10,14,12,13,9,6,6,10,11,14,Ясно,"Малооблачно, без осадков",Ясно,"Малооблачно, без осадков","Малооблачно, без осадков","Малооблачно, без осадков","Малооблачно, без осадков","Облачно, небольшой  дождь",Ясно,"Малооблачно, без осадков"
2024-09-19,22,22,22,15,16,18,23,22,23,22,11,12,13,9,6,7,9,14,16,17,"Малооблачно, без осадков",Ясно,Ясно,Ясно,Ясно,"Малооблачно, без осадков","Малооблачно, без осадков","Пасмурно, без осадков","Пасмурно, без осадков","Пасмурно,  дождь"
2024-09-20,21,22,16,16,21,24,23,22,18,20,10,14,10,6,5,12,14,13,16,14,Ясно,Ясно,Ясно,Ясно,Ясно,"Малооблачно, без осадков",Ясно,Ясно,"Пасмурно, небольшой  дождь","Малооблачно, небольшой  дождь"
2024-09-21,23,16,16,20,24,23,22,18,17,17,14,9,6,7,11,12,15,13,11,10,Ясно,Ясно,Ясно,"Малооблачно, без осадков",Ясно,Ясно,"Облачно, без осадков","Пасмурно,  дождь","Облачно, без осадков","Малооблачно, небольшой  дождь"
2024-09-22,14,16,20,25,22,21,25,22,13,16,10,6,8,13,11,14,20,13,11,9,Ясно,Ясно,"Малооблачно, без осадков","Малооблачно, без осадков",Ясно,"Облачно, небольшой  дождь","Пасмурно,  дождь","Пасмурно,  дождь","Пасмурно, небольшой  дождь","Пасмурно, без осадков"
